zipcode,longitude,latitude,number_of_orders
37170,-45.5624252896288,-21.1019337176672,11
37175,-45.8270981823323,-20.9447056218347,1
37177,-45.9185597897402,-20.7596521826552,1
37190,-45.5150057972283,-21.3726581820007,20
37195,-45.5051504773214,-21.2543365327656,4
37200,-44.9981792807432,-21.2489801873449,83
37212,-44.7622058732146,-21.2841590395622,1
37215,-44.9207129744729,-21.403294216849,1
37220,-44.7487794939377,-21.0233444322054,4
37225,-45.2227967981752,-21.4647488738106,4
37240,-44.9046024841259,-21.5105864333507,3
37245,-44.64164925,-21.489705,3
37250,-45.2324974797137,-21.2415141481967,9
37260,-45.0900484681898,-21.0901271208159,9
37262,-44.9142491347948,-20.9479000469527,4
37264,-45.0598180621817,-21.188287213913,2
37270,-45.2734406806008,-20.8841382193876,21
37275,-45.5202018169067,-20.8693581458273,3
37278,-45.4280332481066,-21.5668837379254,4
37280,-45.2776714959721,-20.7773066751535,10
37300,-44.314119858169,-21.741918237887,3
37305,-44.3300979458966,-21.4818169484158,3
37310,-44.119979,-21.9391139999999,8
37350,-44.3180957071637,-22.0304829944607,3
37360,-44.2469475,-21.916026,1
37400,-45.4053206386494,-21.832580480823,7
37405,-45.5389223739633,-21.7620110468267,1
37407,-45.0699048672536,-21.5865423873157,1
37408,-44.9833851631344,-21.7244667479088,2
37410,-45.2580490396435,-21.6921679422101,42
37414,-45.2640383164104,-21.6950181374104,1
37420,-45.3112946534178,-21.8545815506374,5
37430,-45.0979235,-21.9026099999999,5
37440,-44.93164330097,-21.9799592229759,17
37443,-44.8823787881362,-21.95631,8
37445,-44.8108595016715,-21.8461128873762,4
37447,-44.6099205696527,-21.6838527586828,1
37450,-44.6063165311961,-21.9804156698444,4
37458,-44.6458695765018,-22.1739107118778,1
37460,-44.9423877532201,-22.4321842480679,10
37464,-44.934835039637,-22.2960673776853,14
37465,-45.0899179698211,-22.3285307419151,1
37466,-44.8739341572158,-22.2767080653855,10
37467,-44.9793130119325,-22.2171693449876,1
37468,-44.9750426400632,-22.1995618027208,3
37469,-44.9338373907121,-22.2472673218012,1
37470,-45.0569491455231,-22.1312351131953,34
37472,-45.1333283907407,-22.1215754870497,3
37474,-45.1622057991773,-22.2542484097079,2
37476,-45.2600577353091,-22.2040640587424,8
37478,-45.0437186323439,-22.0605825687073,6
37480,-45.3479558128516,-21.9741090370338,8
37485,-45.2832289999999,-22.0177199999999,5
37490,-45.5935716520995,-21.887047181018,10
37496,-45.7897602337054,-21.8728771651054,2
37500,-45.4543965489575,-22.421567268526,36
37501,-45.4366143778941,-22.430428338084,11
37502,-45.4555968599158,-22.4310619018625,15
37503,-45.4753682727887,-22.4479245279171,6
37504,-45.4681416578365,-22.4245192687188,8
37505,-45.4743104540949,-22.4134167659423,18
37508,-45.53363925,-22.4027145,9
37514,-45.2768209127441,-22.5066574884469,1
37517,-45.3811607070768,-22.3086821464145,3
37520,-45.4621217387963,-22.2484324393981,3
37524,-45.5147689746553,-22.1186442278898,1
37527,-45.4547527605243,-22.161553559571,4
37530,-45.618756982652,-22.4741926721849,7
37540,-45.7133034475983,-22.2432030157485,35
37542,-46.0146152743517,-22.4646752779437,1
37545,-45.7737536164129,-22.3542269096183,7
37548,-45.7992286030923,-22.4151224077637,4
37550,-45.9352420489944,-22.2342366226237,53
37551,-45.9608049183369,-22.2161430313579,7
37552,-45.9398918739859,-22.2203980764927,13
37553,-45.9284189339571,-22.2218003712329,10
37554,-45.9264844940852,-22.2339272879861,3
37555,-45.912135658236,-22.2144355075403,6
37556,-45.8939552430113,-22.2280964337124,6
37557,-45.9223150688168,-22.2597140119935,9
37558,-45.9326660166069,-22.2618829252368,16
37559,-46.1915881809036,-22.1003132215902,1
37560,-45.9204224909947,-22.279860028913,2
37561,-45.9120736447619,-22.2915566970196,5
37563,-46.0932603725431,-22.3729279438439,1
37564,-46.1585642052594,-22.2640935699664,6
37568,-45.9250245551886,-21.9336742040095,2
37570,-46.3739706242388,-22.2844249585817,16
37576,-46.330178074599,-22.3137820518979,2
37578,-46.3504922276717,-22.4372328153526,4
37580,-46.5695502694318,-22.4288050706701,20
37582,-45.6985038651419,-22.0416344396893,2
37584,-46.0440273234418,-22.1593758777069,4
37588,-46.1899989007605,-22.1006307170393,1
37589,-45.8314250987834,-22.0306065604867,3
37590,-46.6134994208052,-22.2844497316715,18
37600,-46.0569238508954,-22.6184056639241,22
37610,-46.1474996228096,-22.4695554355208,4
37615,-46.1750341126182,-22.585106643258,2
37620,-46.3605847150235,-22.6120587676147,4
37640,-46.3204089883697,-22.8433390952735,40
37650,-46.1542760138624,-22.7582776494238,9
37652,-46.0352621559288,-22.707410124912,1
37653,-46.030466115308,-22.8578749028479,3
37655,-46.2233509580469,-22.772937340302,5
37660,-45.7771537970164,-22.5511074039519,15
37680,-45.8539160377502,-22.6619611682754,3
37690,-45.7457343861929,-22.7501763772386,4
37701,-46.562443681055,-21.7910433519504,67
37704,-46.5445593811086,-21.8014146915249,31
37705,-46.5397919192339,-21.8062011647206,6
37706,-46.5073267314518,-21.7994033685917,14
37713,-46.5634566587429,-21.8303657078146,1
37714,-46.6051926403306,-21.8020445653079,1
37716,-46.5857171706367,-21.8000859834942,1
37718,-46.616255,-21.881290404,1
37720,-46.3942236551318,-21.6478354074658,8
37730,-46.2385840614846,-21.7120180468918,3
37740,-46.3850896724592,-21.7344574724768,2
37750,-45.923257870066,-21.6808392614307,21
37757,-45.9666222923005,-21.7826648821489,8
37760,-45.8418297801121,-21.7760178117009,3
37775,-46.3323818320473,-22.0337411099227,6
37780,-46.3833962002764,-21.9253901777872,5
37795,-46.5864399743845,-22.0740645696672,12
37800,-46.7248749153552,-21.3098420644877,37
37805,-46.5779576384074,-21.2514363156029,6
37810,-46.798887440229,-21.301371432972,9
37815,-48.9220081063642,-19.3217248885231,2
37820,-46.9343830537354,-21.3638235719704,7
37855,-46.6156927242272,-21.1309445114658,3
37860,-46.4311893819073,-21.1314142935099,1
37880,-46.3976550328773,-21.4716043209332,3
37890,-46.5274622087043,-21.3726770777592,9
37900,-46.6119952272017,-20.7202457052665,24
37901,-46.59305737289,-20.7293795986474,11
37902,-46.6155310618069,-20.7282188871861,5
37903,-46.6174173802488,-20.7175855442169,3
37910,-46.8520905027807,-20.344204633701,3
37920,-46.5051835306889,-20.636307097051,3
37925,-45.9636092927208,-20.468060187308,31
37928,-46.3697417839758,-20.2464891810681,2
37930,-46.0510084780021,-20.617789701952,5
37940,-46.3926479909877,-20.8710992475826,7
37945,-46.2164556321554,-20.7642461989985,6
37948,-46.5174115850735,-21.0155066136035,2
37950,-46.993701179799,-20.9164235019613,36
37960,-47.1001874691275,-20.7781807602363,4
37965,-46.7405625150866,-21.0178647931042,4
37968,-46.9800960524114,-21.1920800136134,9
37970,-46.8518067623418,-20.7384113525068,1
37973,-47.04659905914,-21.0778097560255,2
37975,-46.7490234241636,-20.7469770356011,5
37980,-46.9214837921014,-20.5882049772379,6
37990,-47.1232969189467,-20.4672004547366,4
37993,-47.0565452029418,-20.6167215603142,2
37997,-47.2857237512623,-20.3975627411636,1
38010,-47.934458657081,-19.7495334088788,16
38015,-47.931703014571,-19.7487115459346,7
38017,-47.9241147521496,-19.7413229336661,8
38020,-47.9448606217035,-19.7540884854291,8
38022,-47.9385863170985,-19.762886766028,5
38025,-47.9301934036875,-19.7512490954758,7
38026,-47.9248811878931,-19.7654155248427,4
38030,-47.9396364347913,-19.7697923768829,1
38031,-47.9248749220093,-19.7738474454671,5
38035,-47.902227232241,-19.7623484583414,5
38036,-47.9072182368861,-19.7666924249235,4
38037,-47.9171780524343,-19.77281045696,3
38040,-47.9431457704715,-19.7722236736107,4
38041,-47.9237805,-19.7824995,3
38045,-47.9525710284494,-19.7717866239252,3
38046,-47.9875800902744,-19.7958503040964,3
38050,-47.948357074384,-19.754736925616,14
38051,-47.8891798780744,-19.7656836562151,10
38055,-47.9764339350794,-19.7493793607319,5
38056,-47.9878691899995,-19.7376648192629,1
38057,-47.9624861056034,-19.7387725809048,7
38060,-47.9423536079451,-19.7461472158902,10
38061,-47.9580793009983,-19.7438066611172,10
38064,-47.9582105793127,-19.7220992965408,1
38065,-47.93897911198,-19.738665156818,6
38066,-47.9403436851232,-19.7371595692481,5
38067,-47.9322399479367,-19.7349913846612,5
38070,-47.9220591241417,-19.7310444229608,6
38071,-47.9176115764614,-19.7270516786023,3
38072,-47.9183757588147,-19.7309927149576,1
38073,-47.9022598236194,-19.7361904710023,4
38080,-47.9180234177102,-19.7455493499913,7
38081,-47.913443522217,-19.7563902125917,5
38082,-47.9028818454037,-19.7440750058284,5
38110,-48.1106167834379,-20.0573829208492,2
38120,-48.3827306180796,-19.9296442788557,3
38130,-48.5719427116557,-19.7601472445323,1
38140,-48.9340791770518,-19.3055433009803,10
38150,-48.3097260029994,-19.6623684674687,3
38160,-47.6761005783214,-19.1698412329917,9
38170,-47.2930500686191,-19.344828267087,8
38175,-47.5265551623716,-19.3098854973415,9
38178,-47.462781192986,-19.2259497135711,3
38180,-46.9554182786398,-19.5719497578911,15
38181,-46.9406797268519,-19.5711730482933,9
38182,-46.9244215920486,-19.6127244709406,16
38183,-46.9454634476575,-19.5910731707997,26
38184,-46.9437554963106,-19.6066256864996,12
38190,-47.4405169609016,-19.8669033349814,13
38195,-47.5819713844765,-19.8570653342335,6
38200,-48.9354395146985,-20.0202543826405,26
38210,-48.7014371466096,-19.9002370294625,1
38220,-48.7085138402085,-20.1406124842991,2
38230,-49.2092616415471,-20.2810692262296,6
38240,-49.3709160553364,-19.8978465249359,5
38270,-49.4874580347925,-19.532123317424,10
38280,-50.1847263516981,-19.7237975492786,15
38282,-50.4573802645287,-19.6970125645927,1
38288,-50.3353000247718,-19.5284753288135,3
38290,-50.688405,-19.697796,3
38295,-50.5791257010355,-19.5556573578545,2
38300,-49.4715721217907,-18.9877118152118,26
38301,-49.4574946763434,-18.9521104197171,8
38302,-49.4600565269963,-18.9666811910457,5
38304,-49.4554422188445,-18.989720770726,6
38307,-49.4801259100208,-18.9900061892286,11
38320,-50.1208663508785,-18.8498640645774,17
38325,-50.4880521402118,-19.0432904720346,2
38350,-49.9460435367317,-18.6952864268157,3
38360,-49.578917588472,-18.6857841696333,11
38370,-49.5004176167207,-18.5159568493937,1
38380,-49.2000730677483,-18.7187567632647,5
38390,-49.2008405756716,-18.5849073823577,1
38400,-48.2789741749956,-18.915959766028,87
38401,-48.2792850313636,-18.8824760255352,36
38402,-48.2755312667205,-18.8757950918691,18
38405,-48.2600146326678,-18.8879990918691,24
38406,-48.2336293148768,-18.8774582689422,7
38407,-48.1941381587513,-18.915256718016,8
38408,-48.2423651354377,-18.9253488717756,68
38410,-48.2277110080501,-18.9527828207052,17
38411,-48.2878024639045,-18.9397946056033,28
38412,-48.2920853782965,-18.9475397915633,26
38413,-48.3023197700476,-18.9316256585108,15
38414,-48.3371454394945,-18.9414141340528,28
38415,-48.3441150083821,-18.9005800363228,7
38421,-48.2649328785466,-18.911490522148,2
38425,-48.2708820691787,-18.9700917378628,3
38439,-47.9337846583858,-19.1468941803708,1
38440,-48.1934321319218,-18.6522356807119,22
38441,-48.2090838832819,-18.649232061368,3
38442,-48.2080438187909,-18.6437840939546,8
38443,-48.2126682919777,-18.6296569071297,6
38444,-48.1784463825975,-18.6302006691227,6
38445,-48.2005654600009,-18.6335306230069,5
38446,-48.1827680645594,-18.661271127499,3
38447,-48.1967011264638,-18.6349086445532,1
38460,-47.8986151332697,-18.6537194098282,1
38465,-49.1842622159891,-18.4315084617525,5
38470,-47.7232522946516,-18.4919773241168,1
38475,-48.8721087461318,-18.8661609054492,4
38480,-48.7061359289936,-18.5932832987806,13
38490,-47.9192957758915,-19.0359465666108,2
38500,-47.4892427015039,-18.7230316535857,24
38510,-47.4627715017495,-18.9862103785454,2
38520,-47.5846787764725,-18.88654536863,2
38525,-47.6919856502328,-18.7400742909493,1
38540,-47.3982656237256,-18.4911051789399,3
38550,-47.2112048628543,-18.4753418494067,25
38570,-47.0953881839686,-17.7676136541595,2
38600,-46.8864360927832,-17.2113377938183,63
38610,-46.8927956016565,-16.3626063344438,54
38625,-47.0914784378569,-16.0271716996053,3
38630,-46.2593485636227,-16.059946281359,1
38640,-45.99734033676,-16.223266212216,2
38650,-45.981985959391,-16.5644001177138,2
38660,-46.4235220516447,-15.6309520134044,14
38665,-46.8160723675793,-15.2142218950214,1
38680,-46.0986401051381,-15.9040683158275,8
38689,-45.6259794164745,-15.2989751249115,2
38690,-46.2330472175663,-14.9507698019241,2
38700,-46.5215488550574,-18.604976911872,27
38701,-46.5283963773849,-18.5775257460821,19
38702,-46.5130299667096,-18.5782240174671,15
38703,-46.4820939413177,-18.5754024413177,17
38705,-46.5076442643005,-18.595278550574,9
38706,-46.5046394033937,-18.6148717554759,13
38720,-46.405582045626,-18.7798835959275,7
38730,-46.786336312079,-18.849081375842,4
38735,-46.6757855,-18.9647489999999,2
38738,-44.9454636992279,-22.5771446084773,1
38740,-47.0014828220105,-18.9608153904638,14
38741,-47.004029502678,-18.9695465804408,2
38742,-47.0008778447004,-18.9404622716693,11
38744,-46.987959470602,-18.9364709462721,2
38745,-46.9677911263501,-18.929062149309,3
38747,-46.9859552964495,-18.9460898157912,9
38748,-46.9927109140368,-18.959524986237,6
38749,-46.8262808398759,-18.8362717430002,2
38750,-46.4171148575577,-18.4155370187846,6
38755,-46.5177089509598,-17.8475322725314,4
38760,-46.6749527520211,-19.1135522193849,1
38770,-46.1754783549894,-17.7406980514125,16
38776,-49.2654618902178,-16.6875274084002,2
38779,-46.0100640446573,-16.9951651058224,2
38780,-46.9096791253655,-17.9914840828225,6
38790,-45.8307540619106,-18.3357011220647,2
38794,-46.0438001499747,-18.3918583679541,2
38800,-46.0470265527902,-19.3113166958331,20
38810,-46.2481282036074,-19.2010227002456,8
38819,-51.188937484952,-19.6769892819433,1
38840,-46.2973300679891,-18.9975883517791,16
38860,-46.1553464882497,-19.0343388967866,1
38870,-45.9695654623422,-19.2224864289537,2
38880,-45.9751650610238,-19.0070869978566,3
38900,-45.9787545,-20.0077335,18
38910,-45.7028229682071,-20.1729315845577,4
38930,-46.2244125994591,-19.994104540287,2
38950,-46.613033,-19.5980969999999,9
38970,-46.1696708996798,-19.6943405463406,5
38990,-45.9045819788597,-19.8235171648688,1
39100,-43.5936462109336,-18.2339841777334,27
39113,-43.3332444453706,-17.6948838527831,1
39120,-43.8549335,-18.5621159999999,4
39130,-43.6598059256294,-18.4450492140422,1
39135,-43.566878156249,-18.6180862008196,2
39150,-43.3932885234773,-18.6035605468035,2
39153,-43.4949999999999,-18.41444,1
39160,-43.3026599999999,-18.46491,3
39165,-43.167254618537,-18.3605584613483,2
39175,-46.1505426358505,-21.3586765062703,1
39180,-43.2488990539605,-18.0771028392762,1
39185,-43.3845904642995,-18.0078934395841,3
39190,-43.2223075984495,-17.9510170121643,2
39200,-44.4452816269913,-18.3727402372563,11
39205,-45.2194672619111,-18.20706591428,13
39207,-45.0666199999999,-18.25623,1
39210,-44.22233992425,-18.2927288356922,1
39230,-44.1697260973612,-17.8748774073881,5
39237,-44.9108868583343,-18.7655418671827,1
39243,-44.3567252806055,-18.7383830867262,2
39248,-44.5986794723958,-18.5444805512218,1
39260,-44.7310659192045,-17.5912065954594,11
39270,-44.9419424106312,-17.3419966804007,42
39280,-44.9598980923001,-17.3559262667272,9
39290,-45.0711610784931,-16.363231208387,5
39295,-45.4141413885582,-16.6916001194303,1
39300,-44.8547570658632,-15.9602934859048,12
39314,-45.6300250217728,-15.2952619736977,2
39315,-45.7378102060028,-16.1245184730114,1
39318,-44.8961053830693,-16.2221846041993,2
39320,-44.7859448786557,-16.2949038054025,1
39330,-44.4300642249432,-16.2136515468496,9
39338,-44.8116926429366,-16.5027342036542,1
39340,-44.3647819493261,-16.6886772939273,3
39350,-44.908518027193,-16.8583137853794,3
39360,-44.5786119851269,-16.9820716050838,1
39363,-43.9490161779679,-17.2850832653756,1
39370,-44.4381925702936,-17.2296638594129,2
39378,-44.0825460191279,-16.0818225112167,1
39380,-44.229032,-17.0619419999999,1
39387,-44.2286819744982,-17.3115745862508,2
39390,-43.8105982279584,-17.1265748176854,13
39398,-43.5692337567597,-17.3988231514314,1
39400,-43.8691627456287,-16.7188334779272,71
39401,-43.8071416039463,-16.7171085172123,52
39402,-43.8415716627906,-16.7367328323619,37
39403,-43.8879956379479,-16.7450847279993,26
39404,-43.8286815604386,-16.6820435053531,17
39406,-43.8446611190758,-16.7509667709168,4
39408,-43.8838455854024,-16.7208107933958,4
39430,-44.0014742128149,-15.9317454774979,1
39440,-43.3044735865891,-15.8183487887623,14
39445,-43.3102570434464,-15.8095702474231,3
39450,-44.0402861535195,-15.6972715685979,3
39455,-44.1648924061705,-15.6661707060135,1
39460,-44.0958815,-14.6495279999999,3
39465,-44.4101251305399,-14.7492843850463,1
39467,-44.1613296690432,-14.2696689951506,2
39470,-44.0955077016192,-15.0941018621083,3
39472,-43.7232326622862,-16.3189014621077,1
39475,-44.0876364979704,-14.8803006584193,2
39480,-44.3666683066541,-15.4859388875335,22
39490,-44.756925932113,-15.3208259203446,1
39495,-44.3628464150116,-14.4202598361432,3
39500,-42.8729715096075,-15.1539672672262,5
39505,-43.1183268323603,-15.0829911611125,3
39508,-43.670199418861,-15.3478859064507,6
39510,-42.816089626555,-14.9249715371625,6
39516,-42.9552454883169,-15.0466702829977,1
39518,-42.8696233160997,-15.8077593385604,1
39520,-43.0287313004305,-15.744003742371,5
39527,-42.8661189062958,-15.3977103820698,3
39529,-43.0423589055496,-16.0053580231022,3
39530,-42.5478249314178,-15.6221487602295,5
